ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
17426	"ENSG00000169118.18"	"CSNK1G1"	chr15	-	64176261	64176285	64167899	64171985	64180347	64180454	17426	0	18			173	149	NA	NA	0.0		NA
17431	"ENSG00000169118.18"	"CSNK1G1"	chr15	-	64207508	64207594	64204864	64204949	64213889	64214124	17431	9	1			235	149	NA	NA	0.851		NA
17432	"ENSG00000169118.18"	"CSNK1G1"	chr15	-	64251511	64251581	64216561	64216713	64259200	64259241	17432	14	0			219	149	NA	NA	1.0		NA
17439	"ENSG00000028310.18"	"BRD9"	chr5	-	869244	869394	865413	865581	870472	870575	17439	0	14			298	149	NA	NA	0.0		NA
17440	"ENSG00000028310.18"	"BRD9"	chr5	-	869244	869404	865413	865581	870472	870553	17440	0	14			298	149	NA	NA	0.0		NA
17442	"ENSG00000028310.18"	"BRD9"	chr5	-	881106	881182	879793	879889	883937	884070	17442	11	0			225	149	NA	NA	1.0		NA
17446	"ENSG00000143797.12"	"MBOAT2"	chr2	-	8862270	8862322	8860612	8860764	8862589	8862722	17446	1	36			201	149	NA	NA	0.02		NA
17448	"ENSG00000143797.12"	"MBOAT2"	chr2	-	8862589	8862722	8860612	8860764	8864169	8864234	17448	68	1			282	149	NA	NA	0.973		NA
17449	"ENSG00000143797.12"	"MBOAT2"	chr2	-	8862589	8862722	8862270	8862322	8864169	8864234	17449	32	0			282	149	NA	NA	1.0		NA
17452	"ENSG00000176390.12"	"CRLF3"	chr17	-	30803900	30804108	30797310	30797398	30824522	30824692	17452	14	0			298	149	NA	NA	1.0		NA
17457	"ENSG00000118217.7"	"ATF6"	chr1	+	161783989	161784096	161781911	161781999	161791407	161791537	17457	30	0			256	149	NA	NA	1.0		NA
17458	"ENSG00000118217.7"	"ATF6"	chr1	+	161802051	161802272	161792123	161792327	161819632	161819818	17458	52	4			298	149	NA	NA	0.867		NA
17460	"ENSG00000118217.7"	"ATF6"	chr1	+	161870971	161871061	161863197	161863312	161912295	161912380	17460	2	10			239	149	NA	NA	0.111		NA
17462	"ENSG00000198408.14"	"OGA"	chr10	-	101793912	101793998	101792838	101792943	101797979	101798154	17462	44	1			235	149	NA	NA	0.965		NA
17463	"ENSG00000198408.14"	"OGA"	chr10	-	101800241	101800400	101798841	101799455	101803734	101804019	17463	145	0			298	149	NA	NA	1.0		NA
17464	"ENSG00000198408.14"	"OGA"	chr10	-	101806044	101806143	101803734	101804019	101807729	101807901	17464	43	0			248	149	NA	NA	1.0		NA
17465	"ENSG00000106330.12"	"MOSPD3"	chr7	+	100613193	100613269	100612539	100612996	100613476	100613706	17465	21	3			225	149	NA	NA	0.823		NA
17476	"ENSG00000127914.19"	"AKAP9"	chr7	+	91992157	91992211	91980288	91980333	91992884	91993055	17476	12	0			203	149	NA	NA	1.0		NA
17477	"ENSG00000127914.19"	"AKAP9"	chr7	+	92012428	92012642	92000847	92003235	92014248	92014328	17477	58	1			298	149	NA	NA	0.967		NA
17479	"ENSG00000127914.19"	"AKAP9"	chr7	+	92042045	92042186	92040673	92040898	92042667	92042771	17479	21	0			290	149	NA	NA	1.0		NA
17480	"ENSG00000127914.19"	"AKAP9"	chr7	+	92043281	92043377	92042667	92042771	92045007	92045213	17480	0	21			245	149	NA	NA	0.0		NA
17482	"ENSG00000127914.19"	"AKAP9"	chr7	+	92070029	92070182	92066426	92066546	92070904	92071009	17482	20	0			298	149	NA	NA	1.0		NA
17483	"ENSG00000127914.19"	"AKAP9"	chr7	+	92070029	92070206	92066426	92066546	92070904	92071009	17483	29	0			298	149	NA	NA	1.0		NA
17484	"ENSG00000127914.19"	"AKAP9"	chr7	+	92070904	92071009	92070029	92070206	92076854	92077007	17484	58	4			254	149	NA	NA	0.895		NA
17486	"ENSG00000127914.19"	"AKAP9"	chr7	+	92095510	92095656	92095022	92095173	92096688	92097357	17486	0	60			295	149	NA	NA	0.0		NA
17487	"ENSG00000127914.19"	"AKAP9"	chr7	+	92102593	92102826	92099686	92101056	92107292	92107422	17487	21	0			298	149	NA	NA	1.0		NA
17492	"ENSG00000167996.16"	"FTH1"	chr11	-	61965368	61965515	61959821	61959904	61967311	61967453	17492	440	0			296	149	NA	NA	1.0		NA
17493	"ENSG00000244682.8"	"FCGR2C"	chr1	+	161583089	161583193	161581338	161581549	161588421	161588442	17493	2	9			253	149	NA	NA	0.116		NA
17495	"ENSG00000244682.8"	"FCGR2C"	chr1	+	161590080	161590218	161589561	161589819	161591143	161591291	17495	4	6			287	149	NA	NA	0.257		NA
17498	"ENSG00000093183.14"	"SEC22C"	chr3	-	42563764	42563880	42563522	42563686	42568864	42569073	17498	0	20			265	149	NA	NA	0.0		NA
17500	"ENSG00000093183.14"	"SEC22C"	chr3	-	42563764	42563980	42563522	42563686	42568864	42569073	17500	0	20			298	149	NA	NA	0.0		NA
17502	"ENSG00000093183.14"	"SEC22C"	chr3	-	42566743	42566836	42563522	42563686	42568864	42569073	17502	0	20			242	149	NA	NA	0.0		NA
17504	"ENSG00000093183.14"	"SEC22C"	chr3	-	42579476	42579593	42568864	42569073	42581845	42582023	17504	0	13			266	149	NA	NA	0.0		NA
17505	"ENSG00000093183.14"	"SEC22C"	chr3	-	42580442	42580505	42568864	42569073	42581845	42581960	17505	0	13			212	149	NA	NA	0.0		NA
17506	"ENSG00000198925.12"	"ATG9A"	chr2	-	219222049	219222167	219221079	219221302	219222271	219222450	17506	46	1			267	149	NA	NA	0.963		NA
17507	"ENSG00000198925.12"	"ATG9A"	chr2	-	219227921	219228053	219227769	219227813	219228433	219228482	17507	19	0			281	149	NA	NA	1.0		NA
17508	"ENSG00000198925.12"	"ATG9A"	chr2	-	219227921	219228053	219227769	219227813	219229534	219229636	17508	16	0			281	149	NA	NA	1.0		NA
17509	"ENSG00000198925.12"	"ATG9A"	chr2	-	219227921	219228079	219227769	219227813	219228433	219228485	17509	12	0			298	149	NA	NA	1.0		NA
17515	"ENSG00000198925.12"	"ATG9A"	chr2	-	219228433	219228485	219227921	219228053	219229534	219229594	17515	6	4			201	149	NA	NA	0.527		NA
17530	"ENSG00000144524.18"	"COPS7B"	chr2	+	231794262	231794351	231788554	231788732	231796105	231796145	17530	20	0			238	149	NA	NA	1.0		NA
17531	"ENSG00000144524.18"	"COPS7B"	chr2	+	231794262	231794351	231791603	231791808	231796105	231796145	17531	21	0			238	149	NA	NA	1.0		NA
17532	"ENSG00000144524.18"	"COPS7B"	chr2	+	231801139	231801207	231798858	231798964	231807486	231808723	17532	0	12			217	149	NA	NA	0.0		NA
17533	"ENSG00000144524.18"	"COPS7B"	chr2	+	231801154	231801207	231798858	231798964	231807486	231809253	17533	2	12			202	149	NA	NA	0.109		NA
17544	"ENSG00000143224.18"	"PPOX"	chr1	+	161168412	161168576	161167994	161168127	161168992	161169183	17544	10	0			298	149	NA	NA	1.0		NA
17555	"ENSG00000158773.14"	"USF1"	chr1	-	161042115	161042217	161041325	161041846	161042554	161042670	17555	41	0			251	149	NA	NA	1.0		NA
17578	"ENSG00000165417.12"	"GTF2A1"	chr14	-	81209869	81209936	81203899	81204104	81216412	81216514	17578	0	17			216	149	NA	NA	0.0		NA
17583	"ENSG00000139644.13"	"TMBIM6"	chr12	+	49741956	49742115	49741548	49741611	49752463	49752549	17583	2	17			298	149	NA	NA	0.056		NA
17585	"ENSG00000139644.13"	"TMBIM6"	chr12	+	49741956	49742280	49741556	49741611	49752463	49752549	17585	0	17			298	149	NA	NA	0.0		NA
17587	"ENSG00000139644.13"	"TMBIM6"	chr12	+	49743416	49743565	49741556	49741611	49752463	49752549	17587	0	17			298	149	NA	NA	0.0		NA
17588	"ENSG00000139644.13"	"TMBIM6"	chr12	+	49744412	49744542	49741546	49741611	49752463	49752549	17588	0	17			279	149	NA	NA	0.0		NA
17590	"ENSG00000139644.13"	"TMBIM6"	chr12	+	49749617	49749856	49741556	49741611	49752463	49752542	17590	0	17			298	149	NA	NA	0.0		NA
17603	"ENSG00000074319.13"	"TSG101"	chr11	-	18480484	18480635	18469030	18469218	18481629	18481731	17603	18	0			298	149	NA	NA	1.0		NA
17604	"ENSG00000074319.13"	"TSG101"	chr11	-	18514677	18514841	18509541	18509665	18516098	18516164	17604	30	0			298	149	NA	NA	1.0		NA
17606	"ENSG00000074319.13"	"TSG101"	chr11	-	18519518	18519603	18516098	18516164	18526774	18526913	17606	22	0			234	149	NA	NA	1.0		NA
17614	"ENSG00000112851.15"	"ERBIN"	chr5	+	65988634	65988682	65926555	65926806	65992709	65992907	17614	38	2			197	149	NA	NA	0.935		NA
17615	"ENSG00000112851.15"	"ERBIN"	chr5	+	66038382	66038482	66028273	66028343	66043076	66043198	17615	65	1			249	149	NA	NA	0.975		NA
17617	"ENSG00000112851.15"	"ERBIN"	chr5	+	66068876	66069020	66053405	66054951	66075023	66075230	17617	2	20			293	149	NA	NA	0.048		NA
17618	"ENSG00000112851.15"	"ERBIN"	chr5	+	66072168	66072291	66053405	66054951	66075023	66075230	17618	0	20			272	149	NA	NA	0.0		NA
17620	"ENSG00000112851.15"	"ERBIN"	chr5	+	66075023	66075230	66053405	66054951	66076315	66076408	17620	35	14			298	149	NA	NA	0.556		NA
17621	"ENSG00000112851.15"	"ERBIN"	chr5	+	66076874	66076949	66076109	66076408	66078422	66078546	17621	32	0			224	149	NA	NA	1.0		NA
17624	"ENSG00000136878.14"	"USP20"	chr9	+	129863185	129863299	129861542	129861612	129865302	129865381	17624	24	2			263	149	NA	NA	0.872		NA
17629	"ENSG00000116194.13"	"ANGPTL1"	chr1	-	178869113	178869223	178864953	178865802	178870740	178871077	17629	8	7			259	149	NA	NA	0.397		NA
17631	"ENSG00000162735.19"	"PEX19"	chr1	-	160282416	160282502	160282038	160282200	160282943	160283109	17631	19	0			235	149	NA	NA	1.0		NA
17632	"ENSG00000162735.19"	"PEX19"	chr1	-	160283529	160283639	160282943	160283109	160285054	160285096	17632	17	7			259	149	NA	NA	0.583		NA
17641	"ENSG00000162729.14"	"IGSF8"	chr1	-	160091807	160091938	160091342	160091608	160092281	160092695	17641	71	2			280	149	NA	NA	0.95		NA
17642	"ENSG00000099991.18"	"CABIN1"	chr22	+	24041138	24041273	24038347	24038461	24042903	24043084	17642	12	0			284	149	NA	NA	1.0		NA
17643	"ENSG00000099991.18"	"CABIN1"	chr22	+	24050824	24050974	24049090	24049220	24054872	24055159	17643	65	1			298	149	NA	NA	0.97		NA
17644	"ENSG00000099991.18"	"CABIN1"	chr22	+	24176110	24176275	24171712	24171995	24177503	24177817	17644	123	0			298	149	NA	NA	1.0		NA
17645	"ENSG00000143502.16"	"SUSD4"	chr1	-	223235051	223235100	223229196	223229388	223264629	223264818	17645	2	10			198	149	NA	NA	0.131		NA
17647	"ENSG00000143502.16"	"SUSD4"	chr1	-	223289122	223289277	223268501	223268675	223292438	223292651	17647	1	10			298	149	NA	NA	0.048		NA
17648	"ENSG00000143502.16"	"SUSD4"	chr1	-	223292438	223292651	223268501	223268675	223363277	223363337	17648	17	0			298	149	NA	NA	1.0		NA
17654	"ENSG00000160633.13"	"SAFB"	chr19	+	5641739	5641946	5641593	5641658	5645336	5645399	17654	31	0			298	149	NA	NA	1.0		NA
17655	"ENSG00000160633.13"	"SAFB"	chr19	+	5648988	5649499	5648015	5648043	5649925	5649975	17655	13	0			298	149	NA	NA	1.0		NA
17682	"ENSG00000106638.18"	"TBL2"	chr7	-	73574382	73574513	73573831	73574122	73578419	73578576	17682	16	0			280	149	NA	NA	1.0		NA
17683	"ENSG00000106638.18"	"TBL2"	chr7	-	73574382	73574571	73573937	73574122	73578419	73578576	17683	15	0			298	149	NA	NA	1.0		NA
17684	"ENSG00000106638.18"	"TBL2"	chr7	-	73574382	73574804	73573937	73574122	73578419	73578676	17684	15	0			298	149	NA	NA	1.0		NA
17699	"ENSG00000128513.16"	"POT1"	chr7	-	124863349	124863640	124858780	124859112	124870910	124871041	17699	16	1			298	149	NA	NA	0.889		NA
17701	"ENSG00000128513.16"	"POT1"	chr7	-	124870910	124871041	124863349	124863640	124892265	124892380	17701	18	4			280	149	NA	NA	0.705		NA
17703	"ENSG00000128513.16"	"POT1"	chr7	-	124892701	124892815	124892373	124892380	124897164	124897212	17703	2	15			263	149	NA	NA	0.07		NA
17704	"ENSG00000128513.16"	"POT1"	chr7	-	124897459	124897595	124897164	124897212	124898260	124898374	17704	0	18			285	149	NA	NA	0.0		NA
17716	"ENSG00000009307.17"	"CSDE1"	chr1	-	114719578	114719742	114718612	114718745	114720538	114720566	17716	44	0			298	149	NA	NA	1.0		NA
17717	"ENSG00000009307.17"	"CSDE1"	chr1	-	114724287	114724335	114723882	114724002	114725220	114725333	17717	0	56			197	149	NA	NA	0.0		NA
17718	"ENSG00000009307.17"	"CSDE1"	chr1	-	114726210	114726386	114725220	114725333	114726982	114727087	17718	117	0			298	149	NA	NA	1.0		NA
17719	"ENSG00000009307.17"	"CSDE1"	chr1	-	114730257	114730422	114726982	114727090	114732603	114732816	17719	17	2			298	149	NA	NA	0.81		NA
17720	"ENSG00000009307.17"	"CSDE1"	chr1	-	114730507	114730568	114730257	114730422	114732603	114732816	17720	47	0			210	149	NA	NA	1.0		NA
17721	"ENSG00000009307.17"	"CSDE1"	chr1	-	114730507	114730648	114730257	114730422	114732603	114732816	17721	101	0			290	149	NA	NA	1.0		NA
17722	"ENSG00000009307.17"	"CSDE1"	chr1	-	114730528	114730648	114730257	114730422	114732603	114732816	17722	20	0			269	149	NA	NA	1.0		NA
17723	"ENSG00000009307.17"	"CSDE1"	chr1	-	114737470	114737563	114736757	114736855	114737962	114738072	17723	12	66			242	149	NA	NA	0.101		NA
17724	"ENSG00000009307.17"	"CSDE1"	chr1	-	114739691	114739890	114737962	114738072	114749820	114749904	17724	226	0			298	149	NA	NA	1.0		NA
17725	"ENSG00000009307.17"	"CSDE1"	chr1	-	114739691	114739890	114737962	114738072	114757924	114757974	17725	110	0			298	149	NA	NA	1.0		NA
17726	"ENSG00000009307.17"	"CSDE1"	chr1	-	114741526	114741615	114739691	114739890	114749820	114750207	17726	1	116			238	149	NA	NA	0.005		NA
17728	"ENSG00000009307.17"	"CSDE1"	chr1	-	114741526	114741673	114739691	114739890	114749820	114750207	17728	2	116			296	149	NA	NA	0.009		NA
17729	"ENSG00000009307.17"	"CSDE1"	chr1	-	114745156	114745245	114739691	114739890	114749820	114750207	17729	0	116			238	149	NA	NA	0.0		NA
17731	"ENSG00000009307.17"	"CSDE1"	chr1	-	114749816	114750207	114739691	114739890	114757924	114758003	17731	17	0			298	149	NA	NA	1.0		NA
17732	"ENSG00000009307.17"	"CSDE1"	chr1	-	114749820	114750207	114737962	114738072	114757924	114757964	17732	17	0			298	149	NA	NA	1.0		NA
17733	"ENSG00000009307.17"	"CSDE1"	chr1	-	114749820	114750207	114739691	114739890	114757924	114757964	17733	132	0			298	149	NA	NA	1.0		NA
17734	"ENSG00000009307.17"	"CSDE1"	chr1	-	114752836	114752937	114749820	114750207	114757924	114757969	17734	0	18			250	149	NA	NA	0.0		NA
17735	"ENSG00000009307.17"	"CSDE1"	chr1	-	114756181	114756319	114749820	114750207	114757924	114757984	17735	0	18			287	149	NA	NA	0.0		NA
17736	"ENSG00000009307.17"	"CSDE1"	chr1	-	114756776	114756888	114749820	114750207	114757924	114757999	17736	0	18			261	149	NA	NA	0.0		NA
17737	"ENSG00000154310.17"	"TNIK"	chr3	-	171107182	171107206	171101448	171101633	171108064	171108162	17737	6	13			173	149	NA	NA	0.284		NA
17738	"ENSG00000154310.17"	"TNIK"	chr3	-	171128713	171128878	171125911	171126151	171138190	171138379	17738	143	0			298	149	NA	NA	1.0		NA
17739	"ENSG00000154310.17"	"TNIK"	chr3	-	171139469	171139556	171138190	171138379	171140398	171140509	17739	58	0			236	149	NA	NA	1.0		NA
17744	"ENSG00000163485.17"	"ADORA1"	chr1	+	203128277	203128432	203127725	203127928	203128784	203129182	17744	18	14			298	149	NA	NA	0.391		NA
17745	"ENSG00000163485.17"	"ADORA1"	chr1	+	203128784	203129182	203128277	203128432	203165260	203167404	17745	18	0			298	149	NA	NA	1.0		NA
17747	"ENSG00000169085.13"	"VXN"	chr8	+	66510095	66510157	66505221	66505528	66513539	66513637	17747	10	0			211	149	NA	NA	1.0		NA
17748	"ENSG00000169085.13"	"VXN"	chr8	+	66513539	66513637	66510095	66510157	66515892	66516818	17748	11	0			247	149	NA	NA	1.0		NA
17750	"ENSG00000112640.16"	"PPP2R5D"	chr6	+	43008692	43008746	43008278	43008475	43009056	43009227	17750	16	0			203	149	NA	NA	1.0		NA
17752	"ENSG00000181904.9"	"C5orf24"	chr5	+	134846662	134846863	134846153	134846212	134854897	134855488	17752	5	29			298	149	NA	NA	0.079		NA
17754	"ENSG00000164031.17"	"DNAJB14"	chr4	-	99910348	99910375	99908710	99908896	99923039	99923185	17754	0	11			176	149	NA	NA	0.0		NA
17762	"ENSG00000144559.11"	"TAMM41"	chr3	-	11817191	11817337	11808674	11809682	11829713	11829864	17762	23	2			295	149	NA	NA	0.853		NA
17763	"ENSG00000144559.11"	"TAMM41"	chr3	-	11826717	11826805	11817087	11817337	11829713	11829910	17763	6	6			237	149	NA	NA	0.386		NA
17776	"ENSG00000215790.8"	"SLC35E2A"	chr1	-	1744250	1744668	1739235	1739704	1745723	1745919	17776	16	3			298	149	NA	NA	0.727		NA
17784	"ENSG00000197121.15"	"PGAP1"	chr2	-	196842720	196842825	196833003	196841372	196843887	196844075	17784	44	0			254	149	NA	NA	1.0		NA
17785	"ENSG00000197121.15"	"PGAP1"	chr2	-	196864986	196865080	196847002	196848037	196870940	196870979	17785	34	3			243	149	NA	NA	0.874		NA
17787	"ENSG00000197121.15"	"PGAP1"	chr2	-	196872440	196872549	196847002	196848037	196872959	196873026	17787	16	2			258	149	NA	NA	0.822		NA
17790	"ENSG00000197121.15"	"PGAP1"	chr2	-	196893139	196893245	196890827	196890911	196897130	196897197	17790	25	5			255	149	NA	NA	0.745		NA
17791	"ENSG00000197121.15"	"PGAP1"	chr2	-	196922102	196922186	196919996	196920150	196926469	196926655	17791	3	38			233	149	NA	NA	0.048		NA
17793	"ENSG00000172469.17"	"MANEA"	chr6	+	95592563	95592646	95586401	95586983	95596736	95596846	17793	0	12			232	149	NA	NA	0.0		NA
17795	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31728024	31728081	31727116	31727605	31728181	31728277	17795	88	24			206	149	NA	NA	0.726		NA
17796	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31735182	31735281	31732971	31733143	31735579	31735665	17796	51	42			248	149	NA	NA	0.422		NA
17797	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31740109	31740178	31739925	31740034	31740346	31740541	17797	28	4			218	149	NA	NA	0.827		NA
17798	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31742837	31743002	31742052	31742217	31744192	31744357	17798	29	5			298	149	NA	NA	0.744		NA
17799	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31742837	31743002	31742052	31742217	31744647	31744731	17799	26	1			298	149	NA	NA	0.929		NA
17800	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31744192	31744357	31742052	31742217	31744647	31744731	17800	12	1			298	149	NA	NA	0.857		NA
17801	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31744192	31744357	31742837	31743002	31744647	31744731	17801	16	6			298	149	NA	NA	0.571		NA
17802	"ENSG00000121753.13"	"ADGRB2"	chr1	-	31755998	31756815	31744647	31744731	31763883	31763922	17802	128	1			298	149	NA	NA	0.985		NA
17804	"ENSG00000038274.17"	"MAT2B"	chr5	+	163513554	163513669	163512001	163512196	163513841	163513994	17804	14	0			264	149	NA	NA	1.0		NA
17812	"ENSG00000047579.20"	"DTNBP1"	chr6	-	15627342	15627475	15615266	15615399	15637743	15637804	17812	14	2			282	149	NA	NA	0.787		NA
17818	"ENSG00000143409.17"	"MINDY1"	chr1	-	151000456	151000615	150999861	150999964	151001249	151001314	17818	25	0			298	149	NA	NA	1.0		NA
17819	"ENSG00000143409.17"	"MINDY1"	chr1	-	151001249	151001314	151000456	151000615	151001724	151001782	17819	37	2			214	149	NA	NA	0.928		NA
17821	"ENSG00000143409.17"	"MINDY1"	chr1	-	151002164	151002323	151001724	151001782	151006311	151006857	17821	36	2			298	149	NA	NA	0.9		NA
17822	"ENSG00000143409.17"	"MINDY1"	chr1	-	151002164	151002400	151001724	151001782	151006311	151006485	17822	34	2			298	149	NA	NA	0.895		NA
17823	"ENSG00000143409.17"	"MINDY1"	chr1	-	151002164	151002706	151001724	151001782	151006311	151006902	17823	37	2			298	149	NA	NA	0.902		NA
17824	"ENSG00000143409.17"	"MINDY1"	chr1	-	151002164	151002968	151001724	151001782	151006311	151006797	17824	60	2			298	149	NA	NA	0.938		NA
17827	"ENSG00000143811.20"	"PYCR2"	chr1	-	225921857	225922079	225921551	225921644	225922203	225922383	17827	31	0			298	149	NA	NA	1.0		NA
17847	"ENSG00000085982.15"	"USP40"	chr2	-	233488238	233488304	233485766	233485977	233489364	233489483	17847	13	0			215	149	NA	NA	1.0		NA
17848	"ENSG00000085982.15"	"USP40"	chr2	-	233491031	233491071	233489364	233489483	233491166	233491261	17848	2	18			189	149	NA	NA	0.081		NA
17864	"ENSG00000174953.14"	"DHX36"	chr3	-	154288865	154288964	154284780	154284987	154289708	154289826	17864	17	0			248	149	NA	NA	1.0		NA
17867	"ENSG00000068120.15"	"COASY"	chr17	+	42563960	42564175	42562147	42563322	42564445	42564577	17867	26	1			298	149	NA	NA	0.929		NA
17874	"ENSG00000133789.15"	"SWAP70"	chr11	+	9703395	9703448	9694145	9694286	9713465	9713639	17874	0	26			202	149	NA	NA	0.0		NA
17875	"ENSG00000133789.15"	"SWAP70"	chr11	+	9713465	9713639	9694145	9694286	9724657	9724885	17875	30	0			298	149	NA	NA	1.0		NA
17883	"ENSG00000121879.6"	"PIK3CA"	chr3	+	179219195	179219277	179218208	179218334	179219570	179219735	17883	28	0			231	149	NA	NA	1.0		NA
17885	"ENSG00000168769.14"	"TET2"	chr4	+	105190359	105190486	105146292	105146979	105233896	105237351	17885	11	3			276	149	NA	NA	0.664		NA
17886	"ENSG00000168769.14"	"TET2"	chr4	+	105190359	105190505	105146785	105146979	105233896	105234272	17886	23	3			295	149	NA	NA	0.795		NA
17888	"ENSG00000067955.15"	"CBFB"	chr16	+	67036638	67036755	67029726	67029813	67066681	67066798	17888	12	0			266	149	NA	NA	1.0		NA
17893	"ENSG00000150459.12"	"SAP18"	chr13	+	21146804	21146927	21140773	21140995	21147185	21147319	17893	70	0			272	149	NA	NA	1.0		NA
17895	"ENSG00000142599.19"	"RERE"	chr1	-	8508626	8508675	8497404	8497529	8525758	8525939	17895	11	0			198	149	NA	NA	1.0		NA
17897	"ENSG00000142599.19"	"RERE"	chr1	-	8614560	8614686	8557417	8557523	8624309	8624380	17897	22	4			275	149	NA	NA	0.749		NA
17899	"ENSG00000142599.19"	"RERE"	chr1	-	8792403	8792588	8655972	8656441	8817159	8817465	17899	5	8			298	149	NA	NA	0.238		NA
17904	"ENSG00000143324.14"	"XPR1"	chr1	+	180836521	180836716	180834873	180835045	180863707	180863874	17904	101	0			298	149	NA	NA	1.0		NA
17905	"ENSG00000139218.18"	"SCAF11"	chr12	-	45974189	45975734	45964106	45964188	45990352	45990565	17905	0	17			298	149	NA	NA	0.0		NA
17909	"ENSG00000273749.5"	"CYFIP1"	chr15	-	22916881	22917029	22916482	22916630	22917787	22917935	17909	4	6			297	149	NA	NA	0.251		NA
17911	"ENSG00000273749.5"	"CYFIP1"	chr15	-	22947910	22948029	22947168	22947291	22980286	22980352	17911	1	40			268	149	NA	NA	0.014		NA
17912	"ENSG00000163468.15"	"CCT3"	chr1	-	156333215	156333284	156324979	156325089	156333546	156333643	17912	1	10			218	149	NA	NA	0.064		NA
17913	"ENSG00000163468.15"	"CCT3"	chr1	-	156334712	156334775	156333546	156333643	156334867	156334918	17913	84	0			212	149	NA	NA	1.0		NA
17914	"ENSG00000163468.15"	"CCT3"	chr1	-	156334867	156334918	156333546	156333643	156335826	156335888	17914	34	4			200	149	NA	NA	0.864		NA
17915	"ENSG00000163468.15"	"CCT3"	chr1	-	156335826	156335888	156334867	156334918	156338153	156338214	17915	67	0			211	149	NA	NA	1.0		NA
17916	"ENSG00000163468.15"	"CCT3"	chr1	-	156335826	156335888	156334867	156334918	156367743	156367859	17916	28	0			211	149	NA	NA	1.0		NA
