SpliceID	Histology
SE=INSC:15184418-15184522_15178323-15178447_15190700-15190814_inclusion	Low-grade glioma
SE=LIMS2:127643495-127643550_127642922-127643072_127644068-127644110_inclusion	Low-grade glioma
SE=SLA:133076656-133076755_133074852-133075130_133102552-133102610_inclusion	Low-grade glioma
RI=GRASLND:6915823-6917224_6915822-6915967_6916815-6917224_inclusion	Low-grade glioma
SE=PVT1:127816828-127816884_127795893-127796008_127890588-127890998_inclusion	Low-grade glioma
SE=LEMD1:205384288-205384364_205381377-205381856_205420454-205420574_inclusion	Low-grade glioma
SE=SDCBP2-AS1:1350339-1350481_1325399-1325529_1373077-1373178_inclusion	Low-grade glioma
A3SS=EPN3:50540204-50540334_50540246-50540334_50539186-50539315_inclusion	Low-grade glioma
SE=FRG1DP:29096728-29096832_29094346-29094461_29100368-29100460_inclusion	Low-grade glioma
SE=CA1:85342749-85342825_85341598-85341659_85378045-85378113_inclusion	Low-grade glioma
SE=ENSG00000279249:49290729-49291066_49289537-49289655_49330466-49331241_inclusion	Low-grade glioma
SE=CNOT2:70290727-70290803_70285399-70285586_70294070-70294294_inclusion	Low-grade glioma
RI=ACP7:39100580-39100853_39100579-39100642_39100738-39100853_inclusion	Low-grade glioma
SE=RELN:103482200-103482270_103478388-103478524_103482872-103482971_inclusion	Low-grade glioma
SE=GLRA2:14574492-14574559_14574372-14574400_14581182-14581406_inclusion	Low-grade glioma
A3SS=CLCNKA:16028720-16028845_16028760-16028845_16028017-16028119_inclusion	Low-grade glioma
SE=ZHX3:41254588-41254635_41238687-41238796_41268978-41269083_inclusion	Low-grade glioma
A3SS=CROCCP2:16619845-16620245_16619844-16620024_16625774-16626005_inclusion	Low-grade glioma
A5SS=ATAD2B:23786027-23786223_23786041-23786223_23782868-23783028_inclusion	Low-grade glioma
SE=BAALC-AS1:103277978-103278021_103246472-103246684_103285837-103285902_inclusion	Low-grade glioma
SE=ABHD2:89106270-89106402_89104181-89104270_89113724-89113824_inclusion	Low-grade glioma
SE=NRF1:129630078-129630168_129611738-129611824_129657345-129657574_inclusion	Low-grade glioma
SE=PSEN1:73138107-73138152_73136446-73136579_73147794-73147876_inclusion	Low-grade glioma
SE=PSEN1:73138112-73138152_73136476-73136579_73147794-73147876_inclusion	Low-grade glioma
SE=IL18R1:102373937-102373993_102371952-102372118_102375906-102376063_inclusion	Low-grade glioma
SE=DTNA:34662854-34662980_34656921-34657019_34679467-34679592_inclusion	Low-grade glioma
SE=CGNL1:57402661-57402714_57376504-57376567_57437984-57439601_inclusion	Low-grade glioma
SE=CLUL1:613159-613281_606977-607099_617987-618106_inclusion	Low-grade glioma
SE=MAP3K19:134983180-134983331_134980715-134981518_134983675-134983825_inclusion	Low-grade glioma
SE=CNTN4:2100558-2100639_2099273-2099649_2339177-2339233_inclusion	Low-grade glioma
SE=NPSR1:34849323-34849422_34848482-34848663_34849564-34849668_inclusion	Low-grade glioma
SE=INTS4P1:65192159-65192248_65188979-65189137_65200617-65200698_inclusion	Low-grade glioma
A3SS=LILRB2:54277550-54277600_54277549-54277597_54277888-54277939_inclusion	Low-grade glioma
SE=ZNF772:57476634-57476672_57473149-57474421_57477276-57477551_inclusion	Low-grade glioma
SE=UTS2B:191316036-191316439_191304491-191304548_191328630-191328709_inclusion	Low-grade glioma
SE=TAF9:69366696-69366725_69366502-69366595_69368626-69369191_inclusion	Low-grade glioma
A3SS=JAKMIP3:132135041-132135160_132135046-132135160_132117076-132117574_inclusion	Low-grade glioma
SE=TECR:14533933-14534046_14529578-14529711_14562524-14562575_inclusion	Low-grade glioma
SE=RABL2B:50783039-50783286_50782233-50782347_50783500-50783636_inclusion	Low-grade glioma
SE=LINC00906:28916502-28916695_28883531-28883791_28936876-28937005_inclusion	Low-grade glioma
SE=PTGES3:56670275-56670364_56665631-56666266_56671748-56671809_inclusion	Low-grade glioma
SE=TMEM254-AS1:80055916-80056126_80053395-80053586_80060815-80060933_inclusion	Low-grade glioma
SE=PGPEP1:18358006-18358070_18357505-18357615_18363430-18364218_inclusion	Low-grade glioma
SE=DISP1:222872271-222872432_222815043-222815078_222899780-222899865_inclusion	Low-grade glioma
SE=TMEM39B:32076763-32076846_32075602-32075822_32091674-32091744_inclusion	Low-grade glioma
SE=AGTR1:148707944-148708027_148697902-148698127_148740988-148743003_inclusion	Low-grade glioma
SE=SNX21:45838268-45838360_45834958-45835116_45840638-45841171_inclusion	Low-grade glioma
SE=RNF170:42889303-42889414_42887727-42887871_42897239-42897290_inclusion	Low-grade glioma
SE=LINC00639:38941354-38941373_38835541-38839204_38941519-38941695_inclusion	Low-grade glioma
SE=ENSG00000238276:118245546-118245633_118245347-118245434_118247698-118247877_inclusion	Low-grade glioma
SE=ZNF573:37770407-37770597_37770004-37770097_37773660-37773745_inclusion	Low-grade glioma
SE=NOVA1-DT:26797914-26798030_26782167-26782208_26806235-26806381_inclusion	Low-grade glioma
SE=CFAP61:20232321-20232503_20228248-20228376_20246116-20246215_inclusion	Low-grade glioma
SE=ENSG00000230623:200444618-200444945_200411693-200411962_200473908-200474435_inclusion	Low-grade glioma
SE=ENSG00000271860:98270567-98270656_98099185-98099270_98275163-98275267_inclusion	Low-grade glioma
SE=PIGA:15328344-15328537_15325913-15326046_15331589-15331723_inclusion	Low-grade glioma
SE=XKR8:27964185-27964235_27963496-27963693_27965350-27965458_inclusion	Low-grade glioma
SE=CALCRL:187436598-187436656_187387665-187387756_187448038-187448252_inclusion	Low-grade glioma
SE=CPED1:120993901-120994081_120989798-120989870_121015664-121015848_inclusion	Low-grade glioma
SE=EIF4G1:184316132-184316218_184315165-184315545_184317716-184317816_inclusion	Low-grade glioma
A5SS=APCDD1L-DT:58519504-58519625_58519503-58519599_58523168-58523281_inclusion	Low-grade glioma
SE=FBXO30-DT:145862635-145862721_145828360-145828420_145883204-145884717_inclusion	Low-grade glioma
SE=RABEPK:125213370-125213522_125207563-125207721_125220538-125220658_inclusion	Low-grade glioma
SE=RNF135:30993840-30993904_30984616-30984760_30997241-30997331_inclusion	Low-grade glioma
SE=ZBTB1:64511249-64511384_64504725-64504946_64516599-64516751_inclusion	Low-grade glioma
SE=CCNJL:160261081-160261337_160259468-160259771_160280524-160280738_inclusion	Low-grade glioma
SE=POLK:75534828-75534964_75511890-75511914_75552471-75552591_inclusion	Low-grade glioma
SE=LYPD6B:149206019-149206195_149205252-149205404_149208313-149208367_inclusion	Low-grade glioma
A5SS=CHMP4A:24211411-24211592_24211414-24211592_24210347-24210483_inclusion	Low-grade glioma
SE=TMEM14B:10749622-10749698_10747772-10747881_10756466-10756947_inclusion	Low-grade glioma
RI=C5orf64:61750337-61751770_61750336-61750544_61751669-61751770_inclusion	Low-grade glioma
SE=OTUD4:145178514-145178570_145174660-145174744_145179578-145179611_inclusion	Low-grade glioma
SE=LINC00836:25668216-25668330_25651734-25651799_25716744-25716981_inclusion	Low-grade glioma
SE=SLC8A1:40174706-40174720_40170280-40170349_40174824-40174842_inclusion	Low-grade glioma
SE=RPL37A:216499832-216499866_216499269-216499398_216499948-216500031_inclusion	Low-grade glioma
SE=NDST1:150508147-150508226_150485817-150486003_150518797-150518919_inclusion	Low-grade glioma
SE=ZNF37BP:42552379-42552451_42551989-42552280_42552569-42552800_inclusion	Low-grade glioma
SE=CCDC3:13099084-13099309_13098524-13098602_13099505-13099652_inclusion	Low-grade glioma
SE=GLYATL2:58840694-58840831_58839534-58839652_58844433-58844526_inclusion	Low-grade glioma
RI=LINC01018:6585774-6586604_6585773-6586027_6586227-6586604_inclusion	Low-grade glioma
SE=CCDC18-AS1:93318168-93318228_93315148-93315269_93324634-93324691_inclusion	Low-grade glioma
SE=THNSL2:88171227-88171307_88170352-88170456_88174638-88174795_inclusion	Low-grade glioma
A5SS=FOXD3-AS1:63321363-63321463_63321366-63321463_63320883-63321190_inclusion	Low-grade glioma
SE=ACSF2:50468586-50468638_50468358-50468432_50471027-50471065_inclusion	Low-grade glioma
SE=LMBRD1:69796154-69796229_69790295-69790472_69796413-69796608_inclusion	Low-grade glioma
SE=LIFR-AS1:38640929-38641029_38594921-38595069_38644349-38644445_inclusion	Low-grade glioma
SE=DOT1L:2227363-2227467_2226182-2227127_2227736-2228382_inclusion	Low-grade glioma
SE=SEMA6D:47241240-47241370_47184100-47184418_47470473-47470545_inclusion	Low-grade glioma
A5SS=CLEC4E:8539200-8539306_8539216-8539306_8536089-8536205_inclusion	Low-grade glioma
SE=TPT1-AS1:45344754-45344909_45344304-45344446_45369958-45371812_inclusion	Low-grade glioma
SE=ENSG00000260269:75570230-75570346_75527178-75527261_75598278-75598681_inclusion	Low-grade glioma
A5SS=CCDC68:54959183-54959461_54959335-54959461_54945387-54945477_inclusion	Low-grade glioma
SE=NSMCE1-DT:27269671-27269805_27268845-27269156_27281535-27281635_inclusion	Low-grade glioma
SE=PTRH1:127714975-127715215_127694926-127695141_127715543-127715651_inclusion	Low-grade glioma
SE=GRB10:50780627-50780736_50732271-50732368_50793223-50793437_inclusion	Low-grade glioma
SE=CBR3-AS1:36133687-36133761_36131777-36133074_36146255-36146355_inclusion	Low-grade glioma
SE=RAB5B:55985600-55985723_55979371-55979474_55986868-55987092_inclusion	Low-grade glioma
SE=GALNT6:51391082-51391195_51390849-51390937_51391600-51391652_inclusion	Low-grade glioma
SE=PTPN12:77538765-77538845_77538028-77538106_77571077-77571186_inclusion	Low-grade glioma
SE=DCN:91158296-91158509_91153095-91153189_91178341-91178585_inclusion	Low-grade glioma
A3SS=OSGEPL1:189746660-189747331_189746659-189747168_189750549-189750656_inclusion	Low-grade glioma
A5SS=KIAA0895L:67181558-67181697_67181605-67181697_67180040-67180666_inclusion	Low-grade glioma
SE=CTBS:84569931-84570139_84565840-84566012_84570581-84570720_inclusion	Low-grade glioma
SE=LINC00900:115758807-115758906_115757450-115758252_115759992-115760264_inclusion	Low-grade glioma
SE=MSH2:47510038-47510323_47480695-47480871_47512302-47513063_inclusion	Low-grade glioma
SE=PHLPP2:71644751-71644855_71640521-71641040_71652789-71653021_inclusion	Low-grade glioma
SE=CHKA:68082491-68082520_68081403-68081457_68097018-68097130_inclusion	Low-grade glioma
A3SS=SZT2:43426368-43426538_43426437-43426538_43426037-43426151_inclusion	Low-grade glioma
SE=M6PR:8946716-8946824_8946228-8946405_8949487-8949645_inclusion	Low-grade glioma
SE=PPARG:12399348-12399490_12392613-12392752_12405881-12406081_inclusion	Low-grade glioma
SE=ASCC1:72208025-72208146_72203426-72203524_72210731-72210831_inclusion	Low-grade glioma
SE=LAMP3:183160857-183160957_183153939-183154391_183162606-183162882_inclusion	Low-grade glioma
SE=ENSG00000230623:200472041-200472119_200411683-200411962_200473908-200474186_inclusion	Low-grade glioma
SE=BUB1:110676577-110676623_110674305-110674365_110677969-110678033_inclusion	Low-grade glioma
SE=SELENOV:39518903-39518977_39518739-39518793_39519070-39519170_inclusion	Low-grade glioma
SE=NDUFB2:140704860-140704969_140696670-140696842_140721551-140722790_inclusion	Low-grade glioma
A5SS=ENSG00000271860:97423469-97423662_97423468-97423566_97612167-97612339_inclusion	Low-grade glioma
SE=FKTN:105600918-105601041_105598085-105598183_105601144-105601348_inclusion	Low-grade glioma
SE=LINC01871:7730236-7730334_7725797-7725853_7730515-7730721_inclusion	Low-grade glioma
SE=ATF6:161870972-161871061_161863197-161863312_161887261-161888547_inclusion	Low-grade glioma
SE=LINC01358:59021127-59021286_59020494-59020623_59021487-59021577_inclusion	Low-grade glioma
SE=THAP6:75514870-75514991_75514217-75514520_75516771-75516789_inclusion	Low-grade glioma
A3SS=SNRPE:203862182-203862222_203862195-203862222_203861598-203861713_inclusion	Low-grade glioma
SE=BMP2K:78860036-78860079_78859583-78859687_78861388-78861468_inclusion	Low-grade glioma
SE=MYZAP:57599619-57599703_57592032-57592109_57604268-57604355_inclusion	Low-grade glioma
SE=NPIPB2:11930450-11930551_11929384-11929445_11933516-11933661_inclusion	Low-grade glioma
A5SS=NEMP1:57070674-57070893_57070819-57070893_57064645-57064739_inclusion	Low-grade glioma
SE=CCDC189:30759342-30759458_30757422-30757654_30760283-30760419_inclusion	Low-grade glioma
SE=NLRC3:3555781-3555916_3554241-3554325_3556910-3556994_inclusion	Low-grade glioma
A3SS=NPAS1:47039404-47039564_47039406-47039564_47039035-47039151_inclusion	Low-grade glioma
A3SS=IFT122:129515400-129515599_129515490-129515599_129514388-129514554_inclusion	Low-grade glioma
A3SS=TBC1D16:79950411-79950578_79950410-79950575_79951449-79951597_inclusion	Low-grade glioma
SE=PDE9A:42724556-42724634_42698967-42699011_42732069-42732124_inclusion	Low-grade glioma
SE=DTNA:34595786-34595918_34593083-34593167_34679467-34679592_inclusion	Low-grade glioma
SE=ATP13A5:193372220-193372285_193364106-193364280_193378662-193378820_inclusion	Low-grade glioma
SE=USP25:15847663-15847776_15842397-15842540_15849776-15849872_inclusion	Low-grade glioma
SE=MAILR:102967597-102967673_102879894-102880058_102977586-102978955_inclusion	Low-grade glioma
SE=CDH23:71795532-71796079_71793636-71793640_71797103-71797220_inclusion	Low-grade glioma
SE=PICALM:85960675-85960777_85958754-85959060_85981128-85981228_inclusion	Low-grade glioma
A3SS=SIDT1:113616097-113616176_113616099-113616176_113612085-113612194_inclusion	Low-grade glioma
A5SS=DMKN:35498598-35498763_35498715-35498763_35497646-35497681_inclusion	Low-grade glioma
SE=CCDC7:32689053-32689163_32685969-32686080_32711619-32711730_inclusion	Low-grade glioma
SE=CWF19L1:100260218-100260319_100253420-100253539_100267570-100267638_inclusion	Low-grade glioma
A5SS=CTNND1:57761797-57762068_57761796-57762046_57791384-57791673_inclusion	Low-grade glioma
SE=DYRK1A:37410570-37410670_37367556-37367628_37415489-37415565_inclusion	Low-grade glioma
SE=PREPL:44347210-44347323_44346298-44346390_44361416-44361561_inclusion	Low-grade glioma
SE=RBM6:49999440-49999513_49962575-49962685_50048244-50048319_inclusion	Low-grade glioma
SE=WDR49:167633409-167633532_167604300-167604468_167653260-167653499_inclusion	Low-grade glioma
SE=TSPAN31:57743240-57743299_57738012-57738201_57745744-57745912_inclusion	Low-grade glioma
SE=SFTA1P:10784834-10784962_10784436-10784669_10786644-10786735_inclusion	Low-grade glioma
SE=NEB:151522737-151522835_151519657-151519768_151524310-151524415_inclusion	Low-grade glioma
SE=TTN-AS1:178528724-178528813_178523166-178523636_178597595-178597681_inclusion	Low-grade glioma
SE=ANKRD7:118280193-118280289_118259836-118259889_118322670-118322711_inclusion	Low-grade glioma
SE=RAI14:34658996-34659072_34656469-34656696_34686871-34686955_inclusion	Low-grade glioma
SE=ZSCAN31:28353318-28353482_28336899-28336943_28353861-28354204_inclusion	Low-grade glioma
SE=BMPR1B:94985641-94985712_94875830-94875900_94996039-94996134_inclusion	Low-grade glioma
SE=MAP4K3-DT:39588449-39588567_39557981-39558046_39599365-39600135_inclusion	Low-grade glioma
SE=SCNN1D:1281226-1281297_1280435-1280666_1282241-1282315_inclusion	Low-grade glioma
SE=ANAPC11:81893104-81893187_81891749-81891841_81894466-81894586_inclusion	Low-grade glioma
SE=MCRS1:49567647-49567749_49566076-49566215_49568047-49568101_inclusion	Low-grade glioma
SE=KMT2C:152344187-152344255_152330600-152330742_152358586-152358675_inclusion	Low-grade glioma
SE=TEKT4P2:9069154-9069341_9068358-9068659_9069444-9069599_inclusion	Low-grade glioma
SE=ITGB1:32938554-32938730_32935491-32935558_32957758-32957894_inclusion	Low-grade glioma
SE=STKLD1:133390681-133390796_133389525-133389596_133394290-133394409_inclusion	Low-grade glioma
SE=GMDS-DT:2360544-2360630_2248836-2248926_2398576-2398778_inclusion	Low-grade glioma
A5SS=ANKMY2:16644626-16644812_16644684-16644812_16636390-16636455_inclusion	Low-grade glioma
A3SS=LPIN3:41349089-41349172_41349091-41349172_41348618-41348887_inclusion	Low-grade glioma
A5SS=PLA2G5:20088825-20088943_20088824-20088901_20089788-20089895_inclusion	Low-grade glioma
SE=SGCD:156329534-156329579_156123855-156124019_156344488-156344677_inclusion	Low-grade glioma
SE=ZBED5-AS1:10896657-10896838_10858308-10858366_10906454-10907002_inclusion	Low-grade glioma
SE=LINC01141:20399480-20399549_20398482-20398787_20405574-20405694_inclusion	Low-grade glioma
SE=RFC5:118017690-118017852_118016728-118016892_118019071-118019136_inclusion	Low-grade glioma
SE=BBOF1:74046761-74046878_74040564-74040645_74047929-74048075_inclusion	Low-grade glioma
SE=FYB1:39208864-39208964_39202955-39202987_39212677-39213017_inclusion	Low-grade glioma
SE=NOMO3:16254944-16255013_16252432-16252522_16255719-16255825_inclusion	Low-grade glioma
SE=GBF1:102343848-102343921_102332407-102332526_102344050-102344182_inclusion	Low-grade glioma
SE=ANO4:100842186-100842237_100794777-100795027_100901645-100901818_inclusion	Low-grade glioma
SE=INSC:15241567-15241645_15240446-15240523_15245911-15246526_inclusion	Low-grade glioma
SE=ABCG2:88211666-88211803_88139792-88140014_88230993-88231628_inclusion	Low-grade glioma
SE=ZNF74:20399595-20399690_20394402-20394662_20400631-20400758_inclusion	Low-grade glioma
SE=MACROD2:14051922-14052020_14002287-14002404_14085620-14085728_inclusion	Low-grade glioma
SE=ELMOD3:85356602-85356667_85355554-85355598_85356966-85357252_inclusion	Low-grade glioma
SE=SHROOM3:76628866-76628983_76555613-76555763_76710155-76710287_inclusion	Low-grade glioma
SE=PEX5L:179971594-179971660_179900672-179900735_180036578-180037035_inclusion	Low-grade glioma
SE=PCMTD2:64258767-64258882_64256585-64257051_64259941-64260272_inclusion	Low-grade glioma
SE=CARD14:80201469-80201592_80198398-80198591_80201743-80201870_inclusion	Low-grade glioma
A3SS=RPAIN:5425971-5426299_5426235-5426299_5422768-5422829_inclusion	Low-grade glioma
A5SS=CHD8:21430801-21431858_21431810-21431858_21428963-21429335_inclusion	Low-grade glioma
RI=GAS5:173864257-173864704_173864256-173864304_173864674-173864704_inclusion	Low-grade glioma
RI=CHD8:21428964-21431858_21428963-21429335_21431810-21431858_inclusion	Low-grade glioma
SE=C19orf54:40744067-40744196_40743914-40743981_40744558-40744683_inclusion	Low-grade glioma
SE=IFT122:129459315-129459451_129458598-129458677_129461227-129461277_inclusion	Low-grade glioma
