SpliceID	dPSI	Uniprot	Type	gene	Preference
SMAD3:67166530-67166853	0.22	Protein Domain	RI	SMAD3	Inclusion
SMARCE1:40631591-40636102	0.784	Protein Domain	RI	SMARCE1	Inclusion
SNAP23:42512954-42513447	0.132	Protein Domain	RI	SNAP23	Inclusion
SNRPB:2465707-2467758	0.226	Protein Domain	RI	SNRPB	Inclusion
SNX14:85507967-85513895	0.185	Protein Domain	RI	SNX14	Inclusion
SRSF5:69769181-69770540	0.115	Protein Domain	RI	SRSF5	Inclusion
STING1:139481158-139481704	0.107	Protein Domain	RI	STING1	Inclusion
TAPBPL:6457405-6457744	0.132	Protein Domain	RI	TAPBPL	Inclusion
TBC1D10A:30293650-30294110	0.109	Protein Domain	RI	TBC1D10A	Inclusion
TBC1D20:439107-442043	0.498	Protein Domain	RI	TBC1D20	Inclusion
TCF3:1615284-1615821	0.129	Protein Domain	RI	TCF3	Inclusion
TCF3:1615284-1615821	0.297	Protein Domain	RI	TCF3	Inclusion
TECR:14563657-14563903	0.212	Protein Domain	RI	TECR	Inclusion
U2AF1L4:35744322-35745187	0.223	Protein Domain	RI	U2AF1L4	Inclusion
UROD:45013908-45014836	0.276	Protein Domain	RI	UROD	Inclusion
USP21:161164533-161164942	0.108	Protein Domain	RI	USP21	Inclusion
USP39:85648760-85649280	0.157	Protein Domain	RI	USP39	Inclusion
VPS51:65107186-65107727	0.135	Protein Domain	RI	VPS51	Inclusion
YKT6:44208132-44211124	0.107	Protein Domain	RI	YKT6	Inclusion
ZGPAT:63733586-63734824	0.318	Protein Domain	RI	ZGPAT	Inclusion
ZSCAN2:84620601-84622714	0.194	Protein Domain	RI	ZSCAN2	Inclusion
BECN1:42823704-42823879	0.23	Modification	A5SS	BECN1	Inclusion
BLVRB:40458173-40458545	0.109	Modification	A5SS	BLVRB	Inclusion
C19orf54:40742398-40742770	0.151	Modification	A5SS	C19orf54	Inclusion
CASP7:113725361-113725537	0.163	Modification	A5SS	CASP7	Inclusion
CASP7:113725361-113725537	0.335	Modification	A5SS	CASP7	Inclusion
CDK18:205523482-205523715	0.101	Modification	A5SS	CDK18	Inclusion
CLK4:178617343-178618778	0.601	Modification	A5SS	CLK4	Inclusion
DNAJC11:6652828-6654039	0.158	Modification	A5SS	DNAJC11	Inclusion
EWSR1:29288605-29291599	0.117	Modification	A5SS	EWSR1	Inclusion
EZH2:148846469-148846598	0.15	Modification	A5SS	EZH2	Inclusion
KLC1:103679383-103679545	0.114	Modification	A5SS	KLC1	Inclusion
MID1:10566887-10567603	0.117	Modification	A5SS	MID1	Inclusion
NMT1:45081643-45081995	0.276	Modification	A5SS	NMT1	Inclusion
PARD3:34347955-34348115	0.183	Modification	A5SS	PARD3	Inclusion
PLEKHH3:42669917-42670376	0.158	Modification	A5SS	PLEKHH3	Inclusion
PPIG:169630773-169631933	0.186	Modification	A5SS	PPIG	Inclusion
RAD51AP1:4543762-4543911	0.146	Modification	A5SS	RAD51AP1	Inclusion
RPL35A:197951158-197951328	0.154	Modification	A5SS	RPL35A	Inclusion
SGO1:20174248-20175055	0.312	Modification	A5SS	SGO1	Inclusion
SYNCRIP:85614980-85615347	0.115	Modification	A5SS	SYNCRIP	Inclusion
TACC1:38827167-38827375	0.269	Modification	A5SS	TACC1	Inclusion
TLE3:70057458-70057658	0.242	Modification	A5SS	TLE3	Inclusion
TMEM199:28357646-28357905	0.738	Modification	A5SS	TMEM199	Inclusion
TMEM94:75491690-75491900	0.112	Modification	A5SS	TMEM94	Inclusion
TMF1:69047348-69048562	0.404	Modification	A5SS	TMF1	Inclusion
USP19:49116720-49116943	0.146	Modification	A5SS	USP19	Inclusion
ZDHHC3:44959126-44959460	0.145	Modification	A5SS	ZDHHC3	Inclusion
ERBB2:39706989-39707204	0.252	Disulfide Bond	A5SS	ERBB2	Inclusion
ITGA6:172489484-172489658	0.108	Disulfide Bond	A5SS	ITGA6	Inclusion
TPP1:6617625-6618915	0.189	Disulfide Bond	A5SS	TPP1	Inclusion
HSD11B1L:5684818-5685119	0.287	Signal	A5SS	HSD11B1L	Inclusion
N4BP2L2:32527407-32527532	0.146	Signal	A5SS	N4BP2L2	Inclusion
ABCA7:1056906-1057429	0.139	Protein Domain	A5SS	ABCA7	Inclusion
ACAA1:38126161-38126700	0.254	Protein Domain	A5SS	ACAA1	Inclusion
B4GALT4:119218649-119218772	0.117	Protein Domain	A5SS	B4GALT4	Inclusion
BLVRB:40458173-40458545	0.109	Protein Domain	A5SS	BLVRB	Inclusion
CASP7:113725361-113725537	0.163	Protein Domain	A5SS	CASP7	Inclusion
CASP7:113725361-113725537	0.335	Protein Domain	A5SS	CASP7	Inclusion
CLEC16A:11003073-11003305	0.248	Protein Domain	A5SS	CLEC16A	Inclusion
CLK4:178617343-178618778	0.601	Protein Domain	A5SS	CLK4	Inclusion
CTDSP2:57827533-57827590	0.141	Protein Domain	A5SS	CTDSP2	Inclusion
DDX5:64500986-64501143	0.118	Protein Domain	A5SS	DDX5	Inclusion
DDX5:64500986-64501143	0.403	Protein Domain	A5SS	DDX5	Inclusion
DESI2:244653125-244654025	0.194	Protein Domain	A5SS	DESI2	Inclusion
EPHA10:37719413-37719607	0.179	Protein Domain	A5SS	EPHA10	Inclusion
ERBB2:39706989-39707204	0.252	Protein Domain	A5SS	ERBB2	Inclusion
EVA1C:32501414-32501495	0.163	Protein Domain	A5SS	EVA1C	Inclusion
EVA1C:32501414-32501538	0.562	Protein Domain	A5SS	EVA1C	Inclusion
EWSR1:29288605-29291599	0.117	Protein Domain	A5SS	EWSR1	Inclusion
FUZ:49812446-49812736	0.179	Protein Domain	A5SS	FUZ	Inclusion
FUZ:49812614-49812736	0.22	Protein Domain	A5SS	FUZ	Inclusion
GALE:23796508-23796782	0.138	Protein Domain	A5SS	GALE	Inclusion
GARS1:30628559-30631541	0.118	Protein Domain	A5SS	GARS1	Inclusion
GLTP:109857854-109858193	0.262	Protein Domain	A5SS	GLTP	Inclusion
HEXA:72347685-72348134	0.104	Protein Domain	A5SS	HEXA	Inclusion
HNRNPH1:179616868-179616958	0.105	Protein Domain	A5SS	HNRNPH1	Inclusion
HYI:43451409-43451544	0.167	Protein Domain	A5SS	HYI	Inclusion
ILKAP:238189852-238189972	0.235	Protein Domain	A5SS	ILKAP	Inclusion
ILKAP:238189858-238189972	0.306	Protein Domain	A5SS	ILKAP	Inclusion
ITGA6:172489484-172489658	0.108	Protein Domain	A5SS	ITGA6	Inclusion
ITSN1:33829005-33829168	0.264	Protein Domain	A5SS	ITSN1	Inclusion
KANSL2:48660365-48660619	0.159	Protein Domain	A5SS	KANSL2	Inclusion
LMO3:16600600-16600868	0.103	Protein Domain	A5SS	LMO3	Inclusion
LYRM2:89637724-89637882	0.152	Protein Domain	A5SS	LYRM2	Inclusion
MDGA1:37646197-37646375	0.126	Protein Domain	A5SS	MDGA1	Inclusion
METTL25B:156734008-156734493	0.25	Protein Domain	A5SS	METTL25B	Inclusion
MID1:10566887-10567603	0.117	Protein Domain	A5SS	MID1	Inclusion
MOGS:74464495-74464722	0.116	Protein Domain	A5SS	MOGS	Inclusion
NAA10:153932070-153932431	0.137	Protein Domain	A5SS	NAA10	Inclusion
P4HTM:49002499-49006187	0.188	Protein Domain	A5SS	P4HTM	Inclusion
PHGDH:119724784-119724957	0.535	Protein Domain	A5SS	PHGDH	Inclusion
PHGDH:119724784-119724967	0.547	Protein Domain	A5SS	PHGDH	Inclusion
PLEKHH3:42669917-42670376	0.158	Protein Domain	A5SS	PLEKHH3	Inclusion
PNCK:153671879-153672200	0.182	Protein Domain	A5SS	PNCK	Inclusion
POLD1:50409518-50409666	0.101	Protein Domain	A5SS	POLD1	Inclusion
RABGGTB:75789158-75790517	0.105	Protein Domain	A5SS	RABGGTB	Inclusion
RHOC:112705052-112705168	0.471	Protein Domain	A5SS	RHOC	Inclusion
RUSC1:155325101-155325490	0.276	Protein Domain	A5SS	RUSC1	Inclusion
SCN9A:166284452-166284824	0.194	Protein Domain	A5SS	SCN9A	Inclusion
SERPINB6:2968778-2968913	0.148	Protein Domain	A5SS	SERPINB6	Inclusion
SPG7:89540943-89542279	0.346	Protein Domain	A5SS	SPG7	Inclusion
SPRYD3:53074648-53075219	0.163	Protein Domain	A5SS	SPRYD3	Inclusion
SYNJ2:158059256-158059537	0.368	Protein Domain	A5SS	SYNJ2	Inclusion
TACC1:38827167-38827375	0.269	Protein Domain	A5SS	TACC1	Inclusion
TBCE:235438768-235438988	0.243	Protein Domain	A5SS	TBCE	Inclusion
TCTN3:95682650-95683629	0.116	Protein Domain	A5SS	TCTN3	Inclusion
TPP1:6617625-6618915	0.189	Protein Domain	A5SS	TPP1	Inclusion
TRMT1:13116171-13116431	0.255	Protein Domain	A5SS	TRMT1	Inclusion
UBR1:43025373-43026663	0.146	Protein Domain	A5SS	UBR1	Inclusion
WBP1:74458831-74459117	0.189	Protein Domain	A5SS	WBP1	Inclusion
WDR26:224431476-224431581	0.136	Protein Domain	A5SS	WDR26	Inclusion
YPEL1:21710486-21710908	0.121	Protein Domain	A5SS	YPEL1	Inclusion
ZNF550:57543650-57544583	0.356	Protein Domain	A5SS	ZNF550	Inclusion
ZNF827:145764974-145765165	0.243	Protein Domain	A5SS	ZNF827	Inclusion
ASNS:97854579-97854754	0.169	Modification	A3SS	ASNS	Inclusion
CAP1:40059333-40059458	0.328	Modification	A3SS	CAP1	Inclusion
DCLK2:150220702-150220778	0.24	Modification	A3SS	DCLK2	Inclusion
DDX5:64500548-64500882	0.119	Modification	A3SS	DDX5	Inclusion
ERCC6L2:95970575-95973088	0.175	Modification	A3SS	ERCC6L2	Inclusion
FBXW5:136942768-136943003	0.128	Modification	A3SS	FBXW5	Inclusion
FLYWCH1:2930409-2930880	0.141	Modification	A3SS	FLYWCH1	Inclusion
GGN:38385420-38387280	0.111	Modification	A3SS	GGN	Inclusion
HNRNPA2B1:26193250-26193694	0.269	Modification	A3SS	HNRNPA2B1	Inclusion
HSP90B1:103932278-103932418	0.149	Modification	A3SS	HSP90B1	Inclusion
KRT8:52904657-52905079	0.209	Modification	A3SS	KRT8	Inclusion
LMNA:156114669-156115274	0.275	Modification	A3SS	LMNA	Inclusion
MAP7:136372500-136372649	0.714	Modification	A3SS	MAP7	Inclusion
NFATC2:51523080-51524110	0.211	Modification	A3SS	NFATC2	Inclusion
NUSAP1:41350987-41351129	0.107	Modification	A3SS	NUSAP1	Inclusion
NUSAP1:41350990-41351129	0.156	Modification	A3SS	NUSAP1	Inclusion
PABPC4:39563613-39563922	0.22	Modification	A3SS	PABPC4	Inclusion
PAM16:4341367-4341672	0.152	Modification	A3SS	PAM16	Inclusion
PFDN6:33289769-33289920	0.109	Modification	A3SS	PFDN6	Inclusion
PHF8:54042630-54042836	0.138	Modification	A3SS	PHF8	Inclusion
PITPNM3:6471160-6471355	0.259	Modification	A3SS	PITPNM3	Inclusion
PRXL2B:2588335-2588453	0.165	Modification	A3SS	PRXL2B	Inclusion
RNF8:37368377-37369218	0.372	Modification	A3SS	RNF8	Inclusion
SCG5:32684556-32684669	0.126	Modification	A3SS	SCG5	Inclusion
SRA1:140551060-140552184	0.138	Modification	A3SS	SRA1	Inclusion
SRSF4:29159863-29160091	0.393	Modification	A3SS	SRSF4	Inclusion
TJAP1:43498922-43499100	0.211	Modification	A3SS	TJAP1	Inclusion
TRPM7:50583088-50583159	0.252	Modification	A3SS	TRPM7	Inclusion
CNTN4:3030854-3030975	0.316	Disulfide Bond	A3SS	CNTN4	Inclusion
GGCX:85551811-85552567	0.124	Disulfide Bond	A3SS	GGCX	Inclusion
LRP8:53271226-53271415	0.164	Disulfide Bond	A3SS	LRP8	Inclusion
MFAP3:154051736-154051943	0.124	Disulfide Bond	A3SS	MFAP3	Inclusion
MMP17:131849801-131850059	0.214	Disulfide Bond	A3SS	MMP17	Inclusion
SCG5:32684556-32684669	0.126	Disulfide Bond	A3SS	SCG5	Inclusion
ST3GAL4:126413329-126413648	0.103	Disulfide Bond	A3SS	ST3GAL4	Inclusion
ST3GAL4:126413396-126413648	0.102	Disulfide Bond	A3SS	ST3GAL4	Inclusion
ST6GALNAC5:77050257-77050365	0.169	Disulfide Bond	A3SS	ST6GALNAC5	Inclusion
TRMU:46350290-46350463	0.139	Disulfide Bond	A3SS	TRMU	Inclusion
ALG9:111838248-111838399	0.104	Signal	A3SS	ALG9	Inclusion
ANKRD54:37833683-37833755	0.114	Signal	A3SS	ANKRD54	Inclusion
STK36:218696526-218696601	0.259	Signal	A3SS	STK36	Inclusion
ZNF433:12018165-12018301	0.173	Signal	A3SS	ZNF433	Inclusion
ACO2:41517942-41518572	0.115	Protein Domain	A3SS	ACO2	Inclusion
ACSL4:109683135-109683666	0.102	Protein Domain	A3SS	ACSL4	Inclusion
APTX:32987543-32987846	0.106	Protein Domain	A3SS	APTX	Inclusion
APTX:32987543-32987846	0.123	Protein Domain	A3SS	APTX	Inclusion
ASNS:97854579-97854754	0.169	Protein Domain	A3SS	ASNS	Inclusion
BOC:113278094-113278257	0.122	Protein Domain	A3SS	BOC	Inclusion
C11orf54:93747296-93747448	0.249	Protein Domain	A3SS	C11orf54	Inclusion
CAPRIN2:30719078-30720915	0.148	Protein Domain	A3SS	CAPRIN2	Inclusion
CENPT:67828473-67828605	0.154	Protein Domain	A3SS	CENPT	Inclusion
CERT1:75368485-75374191	0.109	Protein Domain	A3SS	CERT1	Inclusion
CNTN4:3030854-3030975	0.316	Protein Domain	A3SS	CNTN4	Inclusion
CYLD:50749548-50750202	0.104	Protein Domain	A3SS	CYLD	Inclusion
D2HGDH:241755044-241756014	0.247	Protein Domain	A3SS	D2HGDH	Inclusion
DDX5:64500548-64500882	0.119	Protein Domain	A3SS	DDX5	Inclusion
DENND5A:9141939-9143485	0.151	Protein Domain	A3SS	DENND5A	Inclusion
DEPDC4:100263496-100263893	0.196	Protein Domain	A3SS	DEPDC4	Inclusion
DMTF1:87182016-87182337	0.14	Protein Domain	A3SS	DMTF1	Inclusion
DMTF1:87182016-87182337	0.26	Protein Domain	A3SS	DMTF1	Inclusion
DMTF1:87182055-87182337	0.142	Protein Domain	A3SS	DMTF1	Inclusion
DNA2:68430435-68430660	0.181	Protein Domain	A3SS	DNA2	Inclusion
DNAJC12:67816039-67816133	0.266	Protein Domain	A3SS	DNAJC12	Inclusion
DXO:31970605-31970825	0.185	Protein Domain	A3SS	DXO	Inclusion
EIF2A:150568012-150568046	0.452	Protein Domain	A3SS	EIF2A	Inclusion
ELAVL2:23690103-23692887	0.136	Protein Domain	A3SS	ELAVL2	Inclusion
ENSG00000239665:13654183-13654427	0.366	Protein Domain	A3SS	ENSG00000239665	Inclusion
ENSG00000271853:153631010-153631111	0.257	Protein Domain	A3SS	ENSG00000271853	Inclusion
ERCC6L2:95970575-95973088	0.175	Protein Domain	A3SS	ERCC6L2	Inclusion
ERGIC3:35556954-35557109	0.155	Protein Domain	A3SS	ERGIC3	Inclusion
FKBP11:48923781-48923974	0.142	Protein Domain	A3SS	FKBP11	Inclusion
FKBP7:178469651-178469785	0.157	Protein Domain	A3SS	FKBP7	Inclusion
GARS1:30631447-30632437	0.172	Protein Domain	A3SS	GARS1	Inclusion
GCDH:12897302-12897863	0.296	Protein Domain	A3SS	GCDH	Inclusion
GGA2:23493359-23494378	0.159	Protein Domain	A3SS	GGA2	Inclusion
GGCX:85551811-85552567	0.124	Protein Domain	A3SS	GGCX	Inclusion
HACE1:104777012-104777110	0.175	Protein Domain	A3SS	HACE1	Inclusion
HEATR6:60066208-60066396	0.111	Protein Domain	A3SS	HEATR6	Inclusion
HPS3:149167888-149167983	0.316	Protein Domain	A3SS	HPS3	Inclusion
ITGB1BP1:9406660-9407598	0.451	Protein Domain	A3SS	ITGB1BP1	Inclusion
KIAA0319:24572574-24572698	0.123	Protein Domain	A3SS	KIAA0319	Inclusion
KRT8:52904657-52905079	0.209	Protein Domain	A3SS	KRT8	Inclusion
LETM2:38392541-38392995	0.124	Protein Domain	A3SS	LETM2	Inclusion
LMNA:156114669-156115274	0.275	Protein Domain	A3SS	LMNA	Inclusion
LRP8:53271226-53271415	0.164	Protein Domain	A3SS	LRP8	Inclusion
LSM8:118185646-118185694	0.115	Protein Domain	A3SS	LSM8	Inclusion
MAP2K7:7910062-7910373	0.152	Protein Domain	A3SS	MAP2K7	Inclusion
MFAP3:154051736-154051943	0.124	Protein Domain	A3SS	MFAP3	Inclusion
MOV10:112688327-112689138	0.161	Protein Domain	A3SS	MOV10	Inclusion
MTO1:73480292-73480367	0.328	Protein Domain	A3SS	MTO1	Inclusion
MTO1:73480996-73481116	0.346	Protein Domain	A3SS	MTO1	Inclusion
NPAS3:33367185-33367268	0.17	Protein Domain	A3SS	NPAS3	Inclusion
NR1H3:47261546-47262018	0.361	Protein Domain	A3SS	NR1H3	Inclusion
NR4A2:156326149-156326328	0.184	Protein Domain	A3SS	NR4A2	Inclusion
NR4A2:156329322-156330188	0.171	Protein Domain	A3SS	NR4A2	Inclusion
P4HTM:49004860-49005867	0.17	Protein Domain	A3SS	P4HTM	Inclusion
PABPC4:39563613-39563922	0.22	Protein Domain	A3SS	PABPC4	Inclusion
PDE4DIP:149003610-149003730	0.6	Protein Domain	A3SS	PDE4DIP	Inclusion
PGGHG:290657-291113	0.276	Protein Domain	A3SS	PGGHG	Inclusion
PGS1:78414878-78415027	0.113	Protein Domain	A3SS	PGS1	Inclusion
PHF8:54042630-54042836	0.138	Protein Domain	A3SS	PHF8	Inclusion
PITPNM3:6471160-6471355	0.259	Protein Domain	A3SS	PITPNM3	Inclusion
PLA2G6:38115526-38115849	0.391	Protein Domain	A3SS	PLA2G6	Inclusion
POLE:132676093-132676204	0.107	Protein Domain	A3SS	POLE	Inclusion
RARS2:87520179-87520256	0.103	Protein Domain	A3SS	RARS2	Inclusion
RBM3:48575814-48576083	0.14	Protein Domain	A3SS	RBM3	Inclusion
RBM5:50100531-50103166	0.143	Protein Domain	A3SS	RBM5	Inclusion
RHOT2:670248-670357	0.286	Protein Domain	A3SS	RHOT2	Inclusion
RNF8:37368377-37369218	0.372	Protein Domain	A3SS	RNF8	Inclusion
RPS6KA4:64368467-64368601	0.133	Protein Domain	A3SS	RPS6KA4	Inclusion
RPS6KB1:59936214-59936541	0.227	Protein Domain	A3SS	RPS6KB1	Inclusion
SCN1A:166058569-166060867	0.159	Protein Domain	A3SS	SCN1A	Inclusion
SCYL3:169868927-169869128	0.13	Protein Domain	A3SS	SCYL3	Inclusion
SERPINB6:2968778-2969102	0.113	Protein Domain	A3SS	SERPINB6	Inclusion
SETD6:58518019-58518231	0.119	Protein Domain	A3SS	SETD6	Inclusion
SH3BP2:2831922-2832412	0.168	Protein Domain	A3SS	SH3BP2	Inclusion
SIRT5:13599031-13600949	0.122	Protein Domain	A3SS	SIRT5	Inclusion
SLC38A7:58675939-58676346	0.149	Protein Domain	A3SS	SLC38A7	Inclusion
SRA1:140551060-140552184	0.138	Protein Domain	A3SS	SRA1	Inclusion
SUGP1:19303723-19304043	0.16	Protein Domain	A3SS	SUGP1	Inclusion
TADA2A:37440504-37440662	0.138	Protein Domain	A3SS	TADA2A	Inclusion
TAFAZZIN:154419704-154420094	0.102	Protein Domain	A3SS	TAFAZZIN	Inclusion
TBK1:64457750-64458018	0.143	Protein Domain	A3SS	TBK1	Inclusion
TEDC1:105492106-105492309	0.146	Protein Domain	A3SS	TEDC1	Inclusion
TERT:1278640-1278796	0.254	Protein Domain	A3SS	TERT	Inclusion
TOP3B:21959131-21959736	0.153	Protein Domain	A3SS	TOP3B	Inclusion
TRIM26:30198665-30199264	0.219	Protein Domain	A3SS	TRIM26	Inclusion
TRIM41:181233412-181233763	0.106	Protein Domain	A3SS	TRIM41	Inclusion
TWF2:52231943-52232117	0.176	Protein Domain	A3SS	TWF2	Inclusion
ZNF433:12018165-12018301	0.173	Protein Domain	A3SS	ZNF433	Inclusion
ZNF707:143691596-143691713	0.243	Protein Domain	A3SS	ZNF707	Inclusion
ZNF7:144829444-144829604	0.303	Protein Domain	A3SS	ZNF7	Inclusion
AASS:122086011-122086115	0.228	Modification	MXE	AASS	Inclusion
AASS:122086011-122086179	0.116	Modification	MXE	AASS	Inclusion
AASS:122086011-122086239	0.263	Modification	MXE	AASS	Inclusion
ACACB:109201566-109201701	0.134	Modification	MXE	ACACB	Inclusion
AMBRA1:46541944-46543398	0.166	Modification	MXE	AMBRA1	Inclusion
ARHGAP17:24935469-24935639	0.104	Modification	MXE	ARHGAP17	Inclusion
ARHGAP17:24939363-24939597	0.104	Modification	MXE	ARHGAP17	Inclusion
ARNT:150842423-150842468	0.185	Modification	MXE	ARNT	Inclusion
ATP5MF:99460085-99460193	0.289	Modification	MXE	ATP5MF	Inclusion
CASK:41559778-41559847	0.237	Modification	MXE	CASK	Inclusion
CBLB:105670232-105670352	0.231	Modification	MXE	CBLB	Inclusion
CCM2:45038252-45038426	0.573	Modification	MXE	CCM2	Inclusion
COPA:160299101-160299264	0.226	Modification	MXE	COPA	Inclusion
CRTC2:153953265-153953369	0.104	Modification	MXE	CRTC2	Inclusion
CRTC2:153953537-153953606	0.104	Modification	MXE	CRTC2	Inclusion
DAB2:39382617-39383271	0.163	Modification	MXE	DAB2	Inclusion
DAB2:39382617-39383271	0.316	Modification	MXE	DAB2	Inclusion
DCLK2:150248304-150248385	0.102	Modification	MXE	DCLK2	Inclusion
DCLK2:150249567-150249684	0.102	Modification	MXE	DCLK2	Inclusion
DENND4C:19369836-19369987	0.168	Modification	MXE	DENND4C	Inclusion
DLG1:197194424-197194589	0.125	Modification	MXE	DLG1	Inclusion
DNAJC15:43078611-43078688	0.128	Modification	MXE	DNAJC15	Inclusion
DNAJC15:43085767-43085838	0.128	Modification	MXE	DNAJC15	Inclusion
EIF2B5:184137619-184137805	0.153	Modification	MXE	EIF2B5	Inclusion
EIF2B5:184137619-184138075	0.148	Modification	MXE	EIF2B5	Inclusion
EIF3J:44561017-44561742	0.243	Modification	MXE	EIF3J	Inclusion
EIF4G1:184317716-184317816	0.13	Modification	MXE	EIF4G1	Inclusion
FABP6:160229545-160229624	0.357	Modification	MXE	FABP6	Inclusion
FHIP1B:6218557-6218763	0.108	Modification	MXE	FHIP1B	Inclusion
HNRNPA2B1:26195846-26195909	0.116	Modification	MXE	HNRNPA2B1	Inclusion
HNRNPA2B1:26196400-26196481	0.116	Modification	MXE	HNRNPA2B1	Inclusion
ITGB1BP1:9414177-9414256	0.131	Modification	MXE	ITGB1BP1	Inclusion
KAT7:49805362-49805445	0.101	Modification	MXE	KAT7	Inclusion
KIF23:69440307-69440487	0.118	Modification	MXE	KIF23	Inclusion
KIF23:69440767-69441079	0.118	Modification	MXE	KIF23	Inclusion
KMT2A:118476804-118476982	0.101	Modification	MXE	KMT2A	Inclusion
LAT:28985853-28985888	0.118	Modification	MXE	LAT	Inclusion
LSM14B:62126225-62126439	0.149	Modification	MXE	LSM14B	Inclusion
LSM14B:62129784-62129952	0.149	Modification	MXE	LSM14B	Inclusion
MAP3K14:45271057-45271221	0.121	Modification	MXE	MAP3K14	Inclusion
MAP3K4:161048615-161049979	0.126	Modification	MXE	MAP3K4	Inclusion
MAP4K4:101860824-101860986	0.102	Modification	MXE	MAP4K4	Inclusion
MAP4K4:101860824-101860986	0.105	Modification	MXE	MAP4K4	Inclusion
MAP4K4:101860824-101860986	0.117	Modification	MXE	MAP4K4	Inclusion
MAP4K4:101860824-101860986	0.135	Modification	MXE	MAP4K4	Inclusion
MAP4K4:101860824-101860986	0.175	Modification	MXE	MAP4K4	Inclusion
MAP4K4:101860824-101860986	0.184	Modification	MXE	MAP4K4	Inclusion
MAPK7:19380607-19382466	0.138	Modification	MXE	MAPK7	Inclusion
MAPK7:19382812-19382946	0.138	Modification	MXE	MAPK7	Inclusion
METTL26:634888-634956	0.134	Modification	MXE	METTL26	Inclusion
MTCL1:8785935-8786091	0.115	Modification	MXE	MTCL1	Inclusion
MTHFD2:74205704-74205889	0.11	Modification	MXE	MTHFD2	Inclusion
NCKAP5L:49792677-49792986	0.103	Modification	MXE	NCKAP5L	Inclusion
NCOA2:70213902-70214075	0.235	Modification	MXE	NCOA2	Inclusion
NCOA2:70216659-70216764	0.235	Modification	MXE	NCOA2	Inclusion
NEDD4:55869578-55869681	0.118	Modification	MXE	NEDD4	Inclusion
NEK1:169561479-169561554	0.14	Modification	MXE	NEK1	Inclusion
NEPRO:113011044-113011406	0.12	Modification	MXE	NEPRO	Inclusion
NEURL1B:172683418-172684138	0.302	Modification	MXE	NEURL1B	Inclusion
NFATC2:51523080-51524110	0.131	Modification	MXE	NFATC2	Inclusion
NFIB:14120439-14120624	0.123	Modification	MXE	NFIB	Inclusion
NFIB:14125631-14125766	0.123	Modification	MXE	NFIB	Inclusion
NFKB1:102537857-102537956	0.129	Modification	MXE	NFKB1	Inclusion
NFS1:35680736-35680871	0.123	Modification	MXE	NFS1	Inclusion
NHS:17724298-17724430	0.251	Modification	MXE	NHS	Inclusion
NHS:17725346-17728328	0.251	Modification	MXE	NHS	Inclusion
NR1D2:23959670-23959924	0.213	Modification	MXE	NR1D2	Inclusion
NVL:224307990-224308217	0.107	Modification	MXE	NVL	Inclusion
P2RX7:121160901-121160974	0.403	Modification	MXE	P2RX7	Inclusion
PAK2:196782625-196782833	0.124	Modification	MXE	PAK2	Inclusion
PAK2:196801926-196802027	0.124	Modification	MXE	PAK2	Inclusion
PEX14:10536212-10536297	0.192	Modification	MXE	PEX14	Inclusion
PHACTR2:143772257-143772457	0.177	Modification	MXE	PHACTR2	Inclusion
PHC3:170122590-170122744	0.104	Modification	MXE	PHC3	Inclusion
PHF14:11013746-11013906	0.113	Modification	MXE	PHF14	Inclusion
PIKFYVE:208304170-208304318	0.297	Modification	MXE	PIKFYVE	Inclusion
PLD1:171687370-171687584	0.548	Modification	MXE	PLD1	Inclusion
POLDIP3:42599697-42599793	0.108	Modification	MXE	POLDIP3	Inclusion
PPRC1:102146671-102147392	0.36	Modification	MXE	PPRC1	Inclusion
PPRC1:102146671-102147392	0.38	Modification	MXE	PPRC1	Inclusion
PRKDC:47803305-47803480	0.117	Modification	MXE	PRKDC	Inclusion
PRKDC:47807136-47807326	0.117	Modification	MXE	PRKDC	Inclusion
RALY:34073562-34073635	0.117	Modification	MXE	RALY	Inclusion
RALY:34073562-34073635	0.133	Modification	MXE	RALY	Inclusion
RPL10A:35468798-35468873	0.441	Modification	MXE	RPL10A	Inclusion
RPS20:56073116-56073272	0.102	Modification	MXE	RPS20	Inclusion
RPS6KA6:84119884-84120027	0.13	Modification	MXE	RPS6KA6	Inclusion
SGO1:20171042-20171232	0.152	Modification	MXE	SGO1	Inclusion
SHARPIN:144099080-144099205	0.107	Modification	MXE	SHARPIN	Inclusion
SORBS1:95414493-95414655	0.229	Modification	MXE	SORBS1	Inclusion
SORBS1:95414493-95414862	0.225	Modification	MXE	SORBS1	Inclusion
